"gencodeID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","EntrezID"
"ENSMUSG00000022031.5","Elp3",-0.332709117539363,5.98975870833735,-0.94932658124586,0.361217563497527,0.48814006175455,-6.39219531230052,74195
"ENSMUSG00000102764.1","Gm37183",2.1623445594389,-1.8235468665959,0.949096174283609,0.361330021508447,0.488262672479724,-5.2797034912854,NA
"ENSMUSG00000090489.3","Gm17415",0.7783504498537,-1.09452763369726,0.948962249640483,0.361395399408058,0.488321653267866,-5.38910233662086,NA
"ENSMUSG00000067017.5","Gm3608",0.51832017013971,1.91064989670329,0.948897665905227,0.361426930197727,0.488334895106019,-5.90619597332857,NA
"ENSMUSG00000010057.8","Nprl2",-0.394289223237925,3.61218267346789,-0.948732821857245,0.361507418468548,0.488414279313727,-6.16433413354058,56032
"ENSMUSG00000078762.10","Haus5",-0.941191979748442,-0.920585200930232,-0.948547039909466,0.361598145276759,0.488507485911947,-5.45621286325599,71909
"ENSMUSG00000024608.10","Rps14",-0.763887132446301,4.76461852681534,-0.948443144368611,0.361648889798161,0.48854666976521,-6.28578711325657,20044
"ENSMUSG00000059323.13","Tonsl",-0.694846779954173,5.57518218178598,-0.948334979453505,0.361701724916104,0.488588672897012,-6.35918680883957,66914
"ENSMUSG00000072722.2","Gm6588",2.26850068948881,-1.63594644330389,0.948214205604842,0.361760725551255,0.48861881005367,-5.28871076967952,625464
"ENSMUSG00000025730.14","Rab40c",-0.484897216545234,3.77373175442227,-0.948200293557685,0.361767522324357,0.48861881005367,-6.17343463410338,224624
"ENSMUSG00000031736.11","Crnde",-1.41641639100737,-0.919999542133184,-0.948065949023764,0.361833161406003,0.488678093822688,-5.4241181051683,NA
"ENSMUSG00000051147.10","Nat2",-1.05395832834633,-1.75184399150614,-0.947957569551747,0.361886120419755,0.48872024627841,-5.35746917521131,17961
"ENSMUSG00000040139.14","9430038I01Rik",-0.714144986900103,0.311385049394097,-0.947677827249186,0.362022840253751,0.488875504247478,-5.63445095520333,77252
"ENSMUSG00000027593.15","Raly",-0.473186476085856,3.92688003577736,-0.947625875695172,0.362048234815468,0.488880418986492,-6.20308692225123,19383
"ENSMUSG00000097177.7","9330159M07Rik",1.37420854454606,-0.193364444786511,0.947562411580547,0.362079258569042,0.488892275078408,-5.50933161674155,NA
"ENSMUSG00000109465.1","Gm19032",1.63882681876614,-3.30291281009886,0.947495642243219,0.362111900075343,0.488892275078408,-5.2920767630969,NA
"ENSMUSG00000084132.2","Gm15982",1.68982198081159,-2.27357134699148,0.947474406768005,0.362122281892137,0.488892275078408,-5.27402154407821,NA
"ENSMUSG00000029452.18","Tmem116",-0.890506932111585,-0.0551556546984212,-0.947265703846172,0.362224325918773,0.489000663946093,-5.56024350677533,77462
"ENSMUSG00000093757.1","Mir5623",1.47841014615591,-4.17720960128611,0.947074356035858,0.362317902139332,0.489022897058131,-5.3064785544019,NA
"ENSMUSG00000085116.1","Gm2735",1.47480387575153,-2.2037126605785,0.947046535429549,0.362331508877562,0.489022897058131,-5.28142775834596,NA
"ENSMUSG00000085655.5","Gm15952",1.40617773559698,-3.26568460905418,0.947040149552901,0.3623346321873,0.489022897058131,-5.29078134028643,NA
"ENSMUSG00000032602.6","Slc25a20",-0.685731999070327,2.62455124670695,-0.947023135643681,0.362342953723217,0.489022897058131,-6.0186871876212,57279
"ENSMUSG00000028898.15","Trnau1ap",0.566644255619697,2.2466622375808,0.947009542765606,0.362349602123306,0.489022897058131,-5.97254346194259,71787
"ENSMUSG00000040966.9","Slc22a2",1.09759139248116,-3.36016714207941,0.946773611223954,0.362465012126161,0.489149276513277,-5.2893659884109,20518
"ENSMUSG00000086534.2","Gm16758",0.864416230657683,-0.288635034368464,0.946562383492921,0.362568359882312,0.489259363674732,-5.46558879610214,NA
"ENSMUSG00000030230.15","Plcz1",1.49596284909399,-1.21530172172352,0.946386571607661,0.362654395552436,0.489346077630259,-5.34443199743539,114875
"ENSMUSG00000030403.9","Vasp",0.548933746255915,1.73406567241476,0.945810856189715,0.362936229858301,0.489696965318268,-5.88555541554029,22323
"ENSMUSG00000030929.17","Eri2",-0.471952021727526,2.83461975235729,-0.94565237828178,0.363013837906855,0.489772272180767,-6.05294608675993,71151
"ENSMUSG00000034121.12","Mks1",0.801960913133942,1.23064533446875,0.945490210979605,0.363093264824618,0.489850023842158,-5.75946289348656,380718
"ENSMUSG00000056412.6","Gm12396",-2.08273888663652,-2.28969480801571,-0.945376740016178,0.363148848366644,0.489895600942203,-5.37799116907432,NA
"ENSMUSG00000028194.15","Ddah1",-0.82181077830504,6.87800647078506,-0.945295703999791,0.363188547389686,0.48990216411161,-6.44910930345913,69219
"ENSMUSG00000060096.4","Amd-ps3",-0.431036341982079,2.11709144270733,-0.945277808653231,0.363197314618166,0.48990216411161,-5.9422258039042,NA
"ENSMUSG00000022707.16","Gbe1",-0.350592431671392,3.50122994081804,-0.945179077294407,0.36324568744442,0.489938004216494,-6.15420670690491,74185
"ENSMUSG00000109191.1","Gm45131",1.9302109522871,-1.83689291557699,0.944955795531319,0.363355099767122,0.490056163843882,-5.28235356843904,NA
"ENSMUSG00000104802.1","Gm5869",1.52686614313894,-1.44896154927574,0.944844383665386,0.363409702412414,0.490100392042955,-5.31280349191481,NA
"ENSMUSG00000037716.14","Ccdc33",1.37603807844378,-2.52576526572585,0.944744096858539,0.363458857654033,0.490137268915112,-5.27904967723949,382077
"ENSMUSG00000019775.17","Rgs17",-0.208222432981645,7.95498015141687,-0.944647244179572,0.363506334127274,0.490144290060186,-6.5071555056562,56533
"ENSMUSG00000041617.10","Ccdc74a",0.568296770114448,2.57684854071608,0.944644484805035,0.363507686816619,0.490144290060186,-6.02624737423783,72315
"ENSMUSG00000090272.7","Mndal",1.22326768326968,-0.155105483790021,0.944521651082641,0.363567905465515,0.490196074375775,-5.49340051328326,100040462
"ENSMUSG00000098415.1","Mir6928",1.58916349109161,-4.45874246849089,0.944310330988024,0.363671520624752,0.490306360179952,-5.31343888713864,NA
"ENSMUSG00000047866.18","Lonp2",0.2592725240275,5.94742164993094,0.944134395104618,0.363757801989447,0.490393264521378,-6.40182165528157,66887
"ENSMUSG00000103486.1","Gm10657",2.04389029851911,-2.50962069824555,0.943973021006776,0.363836954764369,0.490429180938283,-5.27842020824826,NA
"ENSMUSG00000044164.2","Rnf182",-0.780085952302636,2.50281726607383,-0.943946552233873,0.363849938658231,0.490429180938283,-6.00210160282126,328234
"ENSMUSG00000022673.4","Mcm4",0.46719345846599,3.20248615518556,0.943931494823726,0.363857325010447,0.490429180938283,-6.12369697278431,17217
"ENSMUSG00000094650.1","Gm25361",1.57509443063668,-4.10357059616284,0.94390211052281,0.363871739666429,0.490429180938283,-5.30458050577571,NA
"ENSMUSG00000043633.6","Fam221b",-0.672039047994108,0.876544539577207,-0.943792906946224,0.363925313710129,0.490465180452259,-5.72026508679183,242408
"ENSMUSG00000029614.13","Rpl6",-0.532493262204933,6.40894273929519,-0.943758691493198,0.363942100571441,0.490465180452259,-6.42548444614697,19988
"ENSMUSG00000027804.13","Ppid",-0.274738882903921,5.82259101635615,-0.943617437115017,0.364011408894325,0.490529166507152,-6.38804479608824,67738
"ENSMUSG00000026806.15","Ddx31",0.498618757827749,2.374416153567,0.943362347533816,0.364136595566581,0.490667807167626,-5.99637221234058,227674
"ENSMUSG00000109754.1","Gm45423",1.05760776973018,-0.744649098737969,0.943261885031417,0.364185906454859,0.490667807167626,-5.4287514998931,NA
"ENSMUSG00000079017.3","Ifi27l2a",1.02332723497193,-1.87568136801876,0.943260418796811,0.364186626174503,0.490667807167626,-5.30085622775228,76933
"ENSMUSG00000027997.9","Casp6",0.893413196226332,-0.00336034556123917,0.943229853542049,0.364201629741723,0.490667807167626,-5.53244090976894,12368
"ENSMUSG00000087383.7","Gm12446",-1.16296582671401,-1.71380513653867,-0.942869026779006,0.364378781756832,0.490877044759878,-5.38427971360941,NA
"ENSMUSG00000105229.1","Gm43149",1.87798176148012,-2.32968106696578,0.942781875614816,0.364421578730943,0.490905270185934,-5.27945269346105,NA
"ENSMUSG00000031489.15","Adrb3",1.05911082116601,-1.36324784634631,0.942630681179416,0.364495833592765,0.490975866001116,-5.34598869625644,11556
"ENSMUSG00000081621.1","Gm12793",1.39769149628824,-3.62876428487514,0.942437290513726,0.36459082749719,0.49106845277314,-5.29946286120305,NA
"ENSMUSG00000078867.9","Gm14418",0.801538281112608,0.377369043594384,0.942401776298582,0.364608274053037,0.49106845277314,-5.5840133338324,NA
"ENSMUSG00000028322.11","Exosc3",-0.561917515991366,2.63201008440281,-0.942084982803404,0.36476392668109,0.491248649189587,-6.03040300453817,66362
"ENSMUSG00000001786.14","Fbxo7",0.284017490008793,5.29091970484071,0.941848974023103,0.364879917186527,0.491375411938373,-6.35324836693979,69754
"ENSMUSG00000098805.1","Gm27470",1.9316902514644,-3.32752653463469,0.941427171399246,0.365087284006741,0.491625206507639,-5.29340172048386,NA
"ENSMUSG00000102234.1","Gm37885",1.06797687564276,-3.37876875295291,0.941238919972437,0.365179859085285,0.491720402262839,-5.2938375339507,NA
"ENSMUSG00000090565.7","4930405O22Rik",1.90488082579879,-2.17582602300639,0.940839963589915,0.365376105759923,0.491955173675074,-5.27928417105079,NA
"ENSMUSG00000029179.14","Zcchc4",0.637095151735627,3.05113942732675,0.940641596688158,0.36547371012214,0.492028341906613,-6.10242072808495,78796
"ENSMUSG00000086192.1","Gm13609",1.54040380555543,-3.58585421499928,0.940563606050671,0.365512089633688,0.492028341906613,-5.29928107294002,NA
"ENSMUSG00000078193.2","Gm2000",-0.828786570205212,1.12585209994331,-0.940560016981299,0.36551385589777,0.492028341906613,-5.77218711676555,NA
"ENSMUSG00000044716.12","Dok7",-0.717383131244201,2.18105042787375,-0.940551537951338,0.365518028648496,0.492028341906613,-5.94812536908842,231134
"ENSMUSG00000058925.11","1700011I03Rik",1.38633707062217,-3.05886578655419,0.940404262647253,0.365590512004798,0.492096435206458,-5.29008803787812,75444
"ENSMUSG00000020231.15","Dip2a",0.366958565190822,6.14713555739486,0.94022277700606,0.36567984633284,0.492187200933851,-6.41779042404287,64451
"ENSMUSG00000038260.10","Trpm4",0.547509655130475,2.17077991971119,0.939966598759704,0.365805973462977,0.492309143449336,-5.96613648010258,68667
"ENSMUSG00000020395.13","Itk",0.977215249164036,-0.284609691617177,0.939949767655719,0.365814261183562,0.492309143449336,-5.48742987661546,16428
"ENSMUSG00000097705.1","Gm26740",1.86164486820433,-2.21985734958327,0.939877650323435,0.365849773620052,0.492327451511456,-5.28018668701278,NA
"ENSMUSG00000025010.13","Ccnj",0.339354969097189,2.87920165842184,0.939810497116021,0.365882843777237,0.492342470979764,-6.0804637419689,240665
"ENSMUSG00000030980.17","Knop1",-0.405538573803109,4.38501828808357,-0.939664651337565,0.365954674001702,0.49240964218707,-6.26011111636903,66356
"ENSMUSG00000071657.12","Bscl2",0.2748026614341,5.5710830505433,0.939365038845819,0.366102266741563,0.492578741361298,-6.38057686995275,14705
"ENSMUSG00000035944.17","Ttc38",-0.510307214708536,2.25089745391391,-0.939143425246012,0.366211463257262,0.492696162504771,-5.97376432251729,239570
"ENSMUSG00000092896.2","Gm23811",1.38351730672914,-3.52193140761983,0.938601325731457,0.366478670702422,0.493026142721793,-5.30080453240936,NA
"ENSMUSG00000015189.12","Casd1",0.33552076117243,5.81265765443055,0.937423371135458,0.367059772011227,0.493778341612469,-6.40175024749354,213819
"ENSMUSG00000039623.13","Ap5z1",-0.359828100064993,2.99433535391239,-0.937265570304033,0.367137666570183,0.493824622356468,-6.09105942400313,231855
"ENSMUSG00000100235.6","Gm28557",1.61688647326466,-1.7528218419168,0.937264639807877,0.367138125921569,0.493824622356468,-5.29473938737708,NA
"ENSMUSG00000000817.10","Fasl",1.69316328816368,-3.30812002271275,0.937115489182295,0.36721176127235,0.493894104579378,-5.29818228651425,14103
"ENSMUSG00000012609.18","Ttll5",0.318573855638701,5.85642149802784,0.937056208092962,0.367241031107285,0.493903911128309,-6.4007269260542,320244
"ENSMUSG00000103563.1","8030445P17Rik",2.05897918894756,-0.355063649120728,0.936899695639263,0.367318316483046,0.493973737688604,-5.44108229773078,NA
"ENSMUSG00000099045.1","Mir6374",1.62324662404283,-3.75436130034639,0.936862036903874,0.367336913960229,0.493973737688604,-5.30728654327775,NA
"ENSMUSG00000048439.15","Nupl2",-0.376787647556445,2.63386150398116,-0.936811539337594,0.367361852835048,0.493977714032383,-6.03162367106676,231042
"ENSMUSG00000031023.5","Akip1",0.723724585178656,0.0405651851838833,0.936757412527538,0.367388585381255,0.493984101638698,-5.53375936347067,57373
"ENSMUSG00000032175.10","Tyk2",0.385960488722895,2.52129456482806,0.936566063724084,0.36748310110225,0.494081623068671,-6.02366718246238,54721
"ENSMUSG00000084391.1","Gm13967",1.46374722575668,-3.62503704549806,0.936479541775478,0.367525843772025,0.494109528043371,-5.30304879649277,NA
"ENSMUSG00000024735.13","Prpf19",-0.305184061143043,6.33553337932979,-0.936405778761415,0.367562286167302,0.494128959963605,-6.42623133531066,28000
"ENSMUSG00000039545.15","Ppp1r3fos",0.641125928875707,-0.295572354894417,0.936099436625666,0.367713660772015,0.494302888369249,-5.47349986145614,NA
"ENSMUSG00000036138.16","Acaa1a",0.353150537240962,3.82783518152544,0.936010883981364,0.367757425967038,0.494319543264705,-6.20738708392945,113868
"ENSMUSG00000097935.1","Gm3809",-1.26446406561082,-2.48294312197887,-0.935985353206244,0.367770044670817,0.494319543264705,-5.34194981362625,NA
"ENSMUSG00000048327.6","Ckap2l",-1.25787829792895,-0.760773167152158,-0.935646813617474,0.36793739821407,0.494514905063791,-5.4636812365084,70466
"ENSMUSG00000023935.9","Spats1",0.643323598272203,1.05324891013305,0.935508415292112,0.36800582940988,0.494549228757332,-5.74513176388231,71020
"ENSMUSG00000074704.9","Rad21l",1.14746298609367,-1.02329931455022,0.935506147051829,0.36800695101816,0.494549228757332,-5.36820647883955,668929
"ENSMUSG00000012640.16","Zfp715",0.330180955555722,4.42430029246261,0.93539568181788,0.368061577205203,0.494593061230361,-6.28003741716156,69930
"ENSMUSG00000097557.1","C130060C02Rik",1.37897093071221,-2.05195621972195,0.935213241843486,0.368151808116933,0.494684730447484,-5.29481701673533,NA
"ENSMUSG00000027001.10","Dusp19",-0.439584001291437,3.46079535192907,-0.934799119018157,0.368356682111907,0.494930425137146,-6.15316906020327,68082
"ENSMUSG00000084170.1","Gm11954",-1.34303450580631,-3.5279422158483,-0.934571429188001,0.368469358486883,0.495052219533495,-5.30665103163171,NA
"ENSMUSG00000074652.3","Myh7b",-1.11842162321568,1.73365495693904,-0.934310766342558,0.368598381876319,0.495188668434287,-5.87209584999783,668940
"ENSMUSG00000093000.1","Gm24155",1.32852020255429,-3.73313102953351,0.934277218880429,0.368614989567851,0.495188668434287,-5.30363930779529,NA
"ENSMUSG00000077542.1","Gm22023",1.4834636873199,-4.2577518519001,0.934127940983791,0.368688896055349,0.495258346114879,-5.31828580861847,NA
"ENSMUSG00000069376.2","Gm5507",-1.35103883821762,-0.975742348310179,-0.933957625511033,0.368773230818472,0.495319857558101,-5.44190595944849,NA
"ENSMUSG00000088464.1","Mir1970",1.64100462856119,-1.9436465999012,0.933946438437931,0.368778770772721,0.495319857558101,-5.29132661196514,NA
"ENSMUSG00000030528.12","Blm",0.60972131152902,2.98874037616594,0.933888986235388,0.368807222618344,0.495328466810867,-6.10032202451842,12144
"ENSMUSG00000105078.2","Gm42691",1.55225037934361,-2.1276791470525,0.933554048798977,0.368973123163273,0.495521665196024,-5.29110822253375,102639650
"ENSMUSG00000106864.3","Gtf3c2",-0.59065247001995,3.47476383288597,-0.933352288604863,0.369073083911347,0.495603662548578,-6.15498580127535,71752
"ENSMUSG00000040875.12","Osbpl10",-0.365582024174096,4.05771763411883,-0.933229868155575,0.369133745578669,0.495603662548578,-6.22792275018326,74486
"ENSMUSG00000098233.1","Gm26954",1.94018075197584,-1.98568352206143,0.933187305153223,0.369154837998114,0.495603662548578,-5.28656650703713,NA
"ENSMUSG00000107045.1","Gm43636",-1.33140373218525,-2.32888477040393,-0.933185358027725,0.369155802931201,0.495603662548578,-5.34008406617463,NA
"ENSMUSG00000110238.1","Gm19269",1.66033126688771,-2.73020332859256,0.933174101439848,0.369161381370643,0.495603662548578,-5.29130288105952,NA
"ENSMUSG00000053565.10","Eif3k",-0.707661023704669,4.84498049497644,-0.933163762074431,0.369166505313308,0.495603662548578,-6.31005709524308,73830
"ENSMUSG00000086894.2","Gm15708",1.39148150508898,-2.89553118281801,0.93287313428757,0.369310553935003,0.495767429392317,-5.29637436659656,NA
"ENSMUSG00000080500.1","Gm22072",1.58381778224621,-3.5279422158483,0.932789965435657,0.369351783539378,0.495793159291375,-5.30366719654132,NA
"ENSMUSG00000016918.15","Sulf1",0.444770938761648,4.63452635175336,0.93265070624903,0.369420826248448,0.495856218340409,-6.30803937206148,240725
"ENSMUSG00000045128.9","Rpl18a",-0.717973330015718,5.94496805622211,-0.932411745279441,0.369539320781426,0.495962974405301,-6.40074644213839,76808
"ENSMUSG00000020271.17","Fbxw11",-0.340865012236411,6.84880275355722,-0.932401298340983,0.369544501755178,0.495962974405301,-6.46279321900893,103583
"ENSMUSG00000080469.1","Snord98",1.57015786126025,-3.74207682081179,0.932131359236375,0.369678390941375,0.496113036801109,-5.3120989288028,NA
"ENSMUSG00000031939.15","Taf1d",0.649009061488647,3.16519728489183,0.932084183361281,0.369701793562919,0.496114815773672,-6.12318160164882,75316
"ENSMUSG00000028367.5","Txn1",-1.33765550913172,3.99454905800825,-0.931842616829594,0.369821644199234,0.496246013521537,-6.21750857152576,22166
"ENSMUSG00000073485.3","H3f3aos",0.865451491384672,-0.663441721659867,0.931637596794803,0.369923384068589,0.496352895079373,-5.42480807325963,NA
"ENSMUSG00000083284.1","Gm13688",-0.87159821597525,-0.570417313920304,-0.931433474097601,0.370024698145669,0.496459192592363,-5.49509159673589,NA
"ENSMUSG00000028136.15","Snx27",-0.276785666253949,7.27354024751747,-0.931311118799714,0.370085437194681,0.496508278550196,-6.48805745340201,76742
"ENSMUSG00000030852.16","Tacc2",0.318123933825512,5.4179264428923,0.931231131860155,0.37012514772002,0.496508278550196,-6.37305104219914,57752
"ENSMUSG00000108739.1","Gm45096",1.43881079819007,-3.63398283677633,0.931226259319503,0.370127566850876,0.496508278550196,-5.30719806256864,NA
"ENSMUSG00000101621.1","Gm28905",1.40689246921002,-2.24662797369806,0.931028557638516,0.370225731617103,0.496610317011851,-5.28957974647304,NA
"ENSMUSG00000071415.6","Rpl23",-0.81891684403616,5.21751301670744,-0.930711101297198,0.370383396331384,0.496783072727146,-6.3475270168385,65019
"ENSMUSG00000068115.13","Ninl",-0.507608660006992,2.23206626424401,-0.930680221146513,0.370398735472737,0.496783072727146,-5.97481018338183,78177
"ENSMUSG00000035392.17","Dennd1a",-0.404017744003089,5.50774501362305,-0.930583305103185,0.370446879610129,0.49678618856561,-6.37146986044635,227801
"ENSMUSG00000064726.1","Gm25854",1.38327553067048,-4.19942948561942,0.930554113258013,0.370461381848213,0.49678618856561,-5.32178723169755,NA
"ENSMUSG00000083353.1","Gm12540",1.13710428003324,-2.62617599349222,0.93054024229612,0.370468272953014,0.49678618856561,-5.29506842968098,NA
"ENSMUSG00000039763.9","Dnajc28",-0.293800877121846,3.8632332107513,-0.930497543701424,0.370489486212667,0.49678618856561,-6.21087471963627,246738
"ENSMUSG00000082374.1","Gm12741",1.36778484047589,-3.36602783599835,0.929803263163327,0.370834534011174,0.497219191425961,-5.30541501026735,NA
"ENSMUSG00000030245.10","Golt1b",-0.559218068660324,4.78203393245929,-0.929614754329313,0.370928259155292,0.497315186429074,-6.31199724456507,66964
"ENSMUSG00000054745.1","Gm9955",-1.38506625300167,-3.24158882964777,-0.929489629244154,0.370990479552246,0.497368933092594,-5.31702067659487,NA
"ENSMUSG00000082149.1","Gm13002",1.45390934522969,-3.59421746809753,0.929106585217555,0.371180999622454,0.497540715637153,-5.30872124652698,NA
"ENSMUSG00000068324.4","Gm10029",1.5823867776593,-3.55080937648429,0.929087504103502,0.37119049206041,0.497540715637153,-5.30904342475826,NA
"ENSMUSG00000110688.1","Gm45696",1.72103444668047,-3.06287969995557,0.929074549015716,0.371196937030884,0.497540715637153,-5.30095042680344,NA
"ENSMUSG00000034744.13","Nagk",-0.525311890663962,3.85662106542078,-0.929053969755831,0.371207175078876,0.497540715637153,-6.21105253884369,56174
"ENSMUSG00000088769.1","Gm22637",1.52924056301171,-3.75158923401577,0.928611768103671,0.371427215323058,0.497779320167731,-5.31309117782989,NA
"ENSMUSG00000099689.6","Zfp383",0.409636185884338,2.6546011107004,0.928607185147661,0.371429496287491,0.497779320167731,-6.04788700645956,73729
"ENSMUSG00000079697.1","Gm5751",1.75098281174532,-2.27306200673063,0.928325761426023,0.371569581345139,0.497889027919651,-5.29563116023262,NA
"ENSMUSG00000082691.6","Dynlt1-ps1",1.28691326191815,-0.90481029193291,0.928311472550098,0.371576694944999,0.497889027919651,-5.38107482641839,NA
"ENSMUSG00000104496.1","Gm5837",1.59617082338135,-0.841833713013716,0.928309202316669,0.3715778251709,0.497889027919651,-5.44376504856502,NA
"ENSMUSG00000041119.11","Pde9a",-0.445038390640901,3.59254294072927,-0.928204459361317,0.37162997361655,0.497929213397991,-6.17407594008974,18585
"ENSMUSG00000029246.14","Ppat",-0.4610149995703,4.18267356262515,-0.928131978773075,0.371666062575996,0.497947878030632,-6.25015538907204,231327
"ENSMUSG00000102243.1","Gm37718",2.00106880457436,-2.1430389439521,0.927700722208531,0.371880841162974,0.498205929570428,-5.29636700536228,NA
"ENSMUSG00000000182.9","Fgf23",1.42426913296817,-2.10888570948165,0.927523572278014,0.371969092267221,0.498294452544202,-5.29663506190378,64654
"ENSMUSG00000035845.17","Alg12",0.392884273124592,2.68057116216639,0.927291447711982,0.372084752375443,0.498408849407562,-6.05821369584689,223774
"ENSMUSG00000085385.7","Snhg17",0.672175972041108,1.93121939487518,0.927263165973655,0.372098845964341,0.498408849407562,-5.93153685153008,NA
"ENSMUSG00000018567.14","Gabarap",-0.675513039464548,5.31588847541493,-0.927043678856731,0.372208235294977,0.498525656427984,-6.36012007271265,56486
"ENSMUSG00000033152.13","Podxl2",0.516422924628439,5.25741190420753,0.926796901809691,0.372331252422744,0.498660701140945,-6.36464119821694,319655
"ENSMUSG00000021000.15","Mia2",0.304041423256527,5.06574688586479,0.926650956502887,0.37240401881778,0.498728433305909,-6.34820456572121,338320
"ENSMUSG00000042650.3","Alkbh5",-0.310101385997545,5.96569594850116,-0.926596068936664,0.372431387605267,0.498735363939309,-6.41180716047283,268420
"ENSMUSG00000037638.5","Zbtb42",1.55704246035238,-2.95663249643767,0.926435785105898,0.372511318572225,0.498812677330178,-5.30151632140136,382639
"ENSMUSG00000110160.1","Gm45560",1.72304097602316,-2.358470141588,0.92638885361685,0.37253472482197,0.498814296383204,-5.29045999546096,NA
"ENSMUSG00000003644.17","Rps6ka1",0.419515343630564,3.06306085997556,0.926319340013766,0.372569395392132,0.498830996976405,-6.11780010997878,20111
"ENSMUSG00000033022.7","Cdo1",-0.860598168054094,3.86395898294634,-0.926194209516715,0.372631811105462,0.498884841177358,-6.20886071419001,12583
"ENSMUSG00000054079.12","Utp18",-0.478291920062903,3.38793165558159,-0.925984589451744,0.372736387024376,0.498972720522254,-6.1576745323773,217109
"ENSMUSG00000028637.15","Ccdc30",-0.320950546135605,3.46322462724897,-0.925973621779869,0.372741859176178,0.498972720522254,-6.16203638651116,73332
"ENSMUSG00000073725.8","Lmbrd1",-0.293775089075686,7.10388102680083,-0.925536031422768,0.372960234024478,0.499235309685375,-6.48353576981154,68421
"ENSMUSG00000046378.11","Asphd1",-0.552889798015551,2.89541773406534,-0.925294558875444,0.373080776649358,0.499366919582129,-6.08072503263038,233879
"ENSMUSG00000034525.6","Ice1",0.367454470584897,7.24067365769817,0.925198727243179,0.373128623163293,0.499401216183771,-6.49601938671973,218333
"ENSMUSG00000084384.3","Gm12251",-1.08928691308481,1.09956740575065,-0.925052473087069,0.373201652744986,0.499449017504253,-5.78355964041415,NA
"ENSMUSG00000031673.6","Cdh11",-0.29859722062614,5.86797511409378,-0.925038182994948,0.373208788800793,0.499449017504253,-6.40414633585429,12552
"ENSMUSG00000097383.1","1500026H17Rik",-0.97884753113553,0.350984864202247,-0.924826657547234,0.373314429605228,0.499551902688122,-5.61662020952528,NA
"ENSMUSG00000065315.1","Gm26064",1.70310794282071,-3.0606140854285,0.924795226550174,0.373330128771107,0.499551902688122,-5.30477490255916,NA
"ENSMUSG00000084440.1","Gm26254",1.52043011412645,-2.97854232366529,0.924553430942525,0.373450916360056,0.499683774483071,-5.30392378130657,NA
"ENSMUSG00000003680.15","Taf6l",-0.379275360948431,3.2226084818626,-0.924493440251827,0.373480888589134,0.499694125290248,-6.1333281949546,67706
"ENSMUSG00000082284.1","H3f3a-ps1",1.38813834879875,-3.42678870400725,0.924367675024971,0.373543728197833,0.499720457466114,-5.30811047169512,NA
"ENSMUSG00000020788.15","Atp2a3",1.24384158170917,-0.316630032843482,0.924365040375307,0.373545044700774,0.499720457466114,-5.49225177995095,53313
"ENSMUSG00000085672.1","Gm16193",1.28931138407385,-3.40262297737068,0.924282325947541,0.373586377760406,0.499746001609134,-5.31004511479676,NA
"ENSMUSG00000090475.1","Gm6245",-1.24698089320426,-2.76838279680145,-0.924037157019375,0.373708909406007,0.499880155486417,-5.34289012315261,NA
"ENSMUSG00000027679.13","Dnajc19",-0.344890769824657,3.58932838819022,-0.923591394828146,0.373931766404348,0.500124844599715,-6.18093156382766,67713
"ENSMUSG00000030263.13","Lrmp",1.02241785181738,-0.296657233822572,0.923582230216535,0.373936349188519,0.500124844599715,-5.50739265070601,16970
"ENSMUSG00000006356.10","Crip2",-1.27173280040721,4.40395917004469,-0.923458057230618,0.373998446030084,0.500178127666967,-6.26799361623074,68337
"ENSMUSG00000086544.1","Chn1os3",1.18788319193255,-0.303576900304504,0.923316364956237,0.374069312774628,0.500243132389398,-5.51856767268279,NA
"ENSMUSG00000099481.6","Xndc1",-0.814507359539523,1.80037424206732,-0.923237650177492,0.374108685664277,0.500266015129285,-5.88351120324941,102443350
"ENSMUSG00000097253.2","Gm26770",-0.965351498957902,-2.14629847526721,-0.92294430556478,0.374255441226923,0.500432480974142,-5.35720532592464,NA
"ENSMUSG00000010803.13","Gabra1",-0.296168942007648,8.3419505719663,-0.922627412614231,0.374414022808814,0.500588747006918,-6.54126102939473,14394
"ENSMUSG00000098252.1","Mir6361",1.11024816677901,-3.95316119307427,0.922611368488114,0.374422052959882,0.500588747006918,-5.3212070173915,NA
"ENSMUSG00000054091.9","1810037I17Rik",-1.4046657438348,2.93478583846191,-0.922553650403679,0.374450942092765,0.500588747006918,-6.08443207208398,67704
"ENSMUSG00000085112.1","A530072M11Rik",1.33318696938065,-1.18224051819348,0.92253273434791,0.374461411409145,0.500588747006918,-5.35684618189591,NA
"ENSMUSG00000097059.1","Fam120aos",0.550132733802683,1.77426496548138,0.922334803557369,0.374560493745829,0.500691417253956,-5.9087575442406,NA
"ENSMUSG00000107066.2","Gm4482",0.922298439028244,-0.23659464083612,0.922249192130777,0.374603355709698,0.500718927522504,-5.51539837707443,NA
"ENSMUSG00000104885.1","Gm43758",1.67809812268493,-3.80542183496548,0.922049774333288,0.374703208910717,0.500822608139037,-5.31694922266558,NA
"ENSMUSG00000059852.7","Kcng2",0.456109657607782,0.837138020083916,0.921958982644647,0.374748676607613,0.500853589908783,-5.72886520177527,240444
"ENSMUSG00000064927.1","Gm22043",1.6312241490588,-3.02969172608045,0.921832556648294,0.374811996073492,0.500908425558342,-5.3069509925744,NA
